slug,phase,event_time,description
sl-17-42,post_launch,00:08:19,1st stage landing
sl-17-42,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-17-42,post_launch,00:52:30,2nd stage engine starts (SES-2)
sl-17-42,post_launch,00:52:31,2nd stage engine cutoff (SECO-2)
sl-17-42,post_launch,01:01:21,Starlink satellites deploy
sl-10-31,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-10-31,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-10-31,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-10-31,pre_launch,00:16:00,2nd stage LOX loading begins
sl-10-31,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-10-31,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-10-31,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-10-31,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-10-31,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-10-31,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-31,post_launch,00:01:10,Max Q (moment of peak mechanical stress on the rocket)
sl-10-31,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-10-31,post_launch,00:02:29,1st and 2nd stages separate
sl-10-31,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-10-31,post_launch,00:02:58,Fairing separation
sl-10-31,post_launch,00:06:02,1st stage entry burn begins
sl-10-31,post_launch,00:06:24,1st stage entry burn ends
sl-10-31,post_launch,00:07:57,1st stage landing burn begins
sl-10-31,post_launch,00:08:20,1st stage landing
sl-10-31,post_launch,00:08:39,2nd stage engine cutoff (SECO-1)
sl-10-31,post_launch,00:52:03,2nd stage engine starts (SES-2)
sl-10-31,post_launch,00:52:04,2nd stage engine cutoff (SECO-2)
sl-10-31,post_launch,01:01:24,Starlink satellites deploy
starship-flight-12,pre_launch,00:50:00,SpaceX Flight Director conducts poll and verifies GO for propellant load
starship-flight-12,pre_launch,00:38:53,Ship LOX (liquid oxygen) load underway
starship-flight-12,pre_launch,00:35:00,Booster LOX load underway
starship-flight-12,pre_launch,00:34:43,Booster fuel (liquid methane) load underway
starship-flight-12,pre_launch,00:32:59,Ship fuel load underway
starship-flight-12,pre_launch,00:21:30,Raptor begins engine chill on booster and ship
starship-flight-12,pre_launch,00:02:50,Booster propellant load complete
starship-flight-12,pre_launch,00:02:10,Ship propellant load complete
starship-flight-12,pre_launch,00:00:30,SpaceX flight director verifies GO for launch
starship-flight-12,pre_launch,00:00:17,Flame diverter activation
starship-flight-12,pre_launch,00:00:03,Booster engine startup command
starship-flight-12,pre_launch,00:00:00,Excitement guaranteed
starship-flight-12,post_launch,00:00:00,Liftoff
starship-flight-12,post_launch,00:00:45,Max Q (moment of peak aerodynamic stress on the rocket)
starship-flight-12,post_launch,00:02:22,Super Heavy MECO (most engines cut off)
starship-flight-12,post_launch,00:02:24,Hot-staging (Starship Raptor ignition and stage separation)
starship-flight-12,post_launch,00:02:30,Super Heavy boostback burn start
starship-flight-12,post_launch,00:03:30,Super Heavy boostback burn shutdown
starship-flight-12,post_launch,00:06:34,Super Heavy landing burn start
starship-flight-12,post_launch,00:06:59,Super Heavy landing burn shutdown 
starship-flight-12,post_launch,00:08:11,Starship engine cutoff
starship-flight-12,post_launch,00:17:37,Payload deploy demo start
starship-flight-12,post_launch,00:27:15,Payload deploy demo complete
starship-flight-12,post_launch,00:38:37,Raptor in-space relight demo
starship-flight-12,post_launch,00:47:47,Starship entry
starship-flight-12,post_launch,01:02:29,Starship is transonic
starship-flight-12,post_launch,01:03:08,Starship is subsonic
starship-flight-12,post_launch,01:05:06,Landing burn start
starship-flight-12,post_launch,01:05:08,Landing flip
starship-flight-12,post_launch,01:05:17,Landing burn 3 to 2 engines
starship-flight-12,post_launch,01:05:24,Landing burn 2 to 1 engine
starship-flight-12,post_launch,01:05:26,An exciting landing!
sl-10-47,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-10-47,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-10-47,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-10-47,pre_launch,00:16:00,2nd stage LOX loading begins
sl-10-47,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-10-47,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-10-47,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-10-47,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-10-47,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-10-47,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-47,post_launch,00:01:11,Max Q (moment of peak mechanical stress on the rocket)
sl-10-47,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-10-47,post_launch,00:02:29,1st and 2nd stages separate
sl-10-47,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-10-47,post_launch,00:02:57,Fairing separation
sl-10-47,post_launch,00:06:05,1st stage entry burn begins
sl-10-47,post_launch,00:06:27,1st stage entry burn ends
sl-10-47,post_launch,00:08:01,1st stage landing burn begins
sl-10-47,post_launch,00:08:23,1st stage landing
sl-10-47,post_launch,00:08:39,2nd stage engine cutoff (SECO-1)
sl-10-47,post_launch,00:52:04,2nd stage engine starts (SES-2)
sl-10-47,post_launch,00:52:06,2nd stage engine cutoff (SECO-2)
sl-10-47,post_launch,01:01:26,Starlink satellites deploy
sl-17-37,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-37,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-37,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-37,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-37,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-37,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-37,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-37,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-37,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-37,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-37,post_launch,00:01:08,Max Q (moment of peak mechanical stress on the rocket)
sl-17-37,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-17-37,post_launch,00:02:29,1st and 2nd stages separate
sl-17-37,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-17-37,post_launch,00:02:57,Fairing separation
sl-17-37,post_launch,00:05:58,1st stage entry burn begins
sl-17-37,post_launch,00:06:23,1st stage entry burn ends
sl-17-37,post_launch,00:07:58,1st stage landing burn begins
sl-17-37,post_launch,00:08:21,1st stage landing
sl-17-37,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-17-37,post_launch,00:50:56,2nd stage engine starts (SES-2)
sl-17-37,post_launch,00:50:57,2nd stage engine cutoff (SECO-2)
sl-17-37,post_launch,00:59:48,Starlink satellites deploy
sl-10-53,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-10-53,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-10-53,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-10-53,pre_launch,00:16:00,2nd stage LOX loading begins
sl-10-53,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-10-53,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-10-53,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-10-53,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-10-53,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-10-53,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-53,post_launch,00:01:11,Max Q (moment of peak mechanical stress on the rocket)
sl-10-53,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-10-53,post_launch,00:02:29,1st and 2nd stages separate
sl-10-53,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-10-53,post_launch,00:02:58,Fairing separation
sl-10-53,post_launch,00:06:05,1st stage entry burn begins
sl-10-53,post_launch,00:06:26,1st stage entry burn ends
sl-10-53,post_launch,00:08:00,1st stage landing burn begins
sl-10-53,post_launch,00:08:22,1st stage landing
sl-10-53,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-10-53,post_launch,00:52:04,2nd stage engine starts (SES-2)
sl-10-53,post_launch,00:52:05,2nd stage engine cutoff (SECO-2)
sl-10-53,post_launch,01:01:26,Starlink satellites deploy
sl-17-41,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-41,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-41,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-41,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-41,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-41,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-41,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-41,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-41,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-41,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-41,post_launch,00:01:08,Max Q (moment of peak mechanical stress on the rocket)
sl-17-41,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-17-41,post_launch,00:02:29,1st and 2nd stages separate
sl-17-41,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-17-41,post_launch,00:02:57,Fairing separation
sl-17-41,post_launch,00:05:59,1st stage entry burn begins
sl-17-41,post_launch,00:06:22,1st stage entry burn ends
sl-17-41,post_launch,00:07:55,1st stage landing burn begins
sl-17-41,post_launch,00:08:18,1st stage landing
sl-17-41,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-17-41,post_launch,00:52:38,2nd stage engine starts (SES-2)
sl-17-41,post_launch,00:52:39,2nd stage engine cutoff (SECO-2)
sl-17-41,post_launch,01:01:30,Starlink satellites deploy
sl-17-54,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-54,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-54,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-54,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-54,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-54,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-54,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-54,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-54,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-54,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-54,post_launch,00:01:08,Max Q (moment of peak mechanical stress on the rocket)
sl-17-54,post_launch,00:02:25,1st stage main engine cutoff (MECO)
sl-17-54,post_launch,00:02:29,1st and 2nd stages separate
sl-17-54,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-17-54,post_launch,00:02:57,Fairing separation
sl-17-54,post_launch,00:05:59,1st stage entry burn begins
sl-17-54,post_launch,00:06:23,1st stage entry burn ends
sl-17-54,post_launch,00:07:56,1st stage landing burn begins
sl-17-54,post_launch,00:08:19,1st stage landing
sl-17-54,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-17-54,post_launch,00:52:54,2nd stage engine starts (SES-2)
sl-17-54,post_launch,00:52:56,2nd stage engine cutoff (SECO-2)
sl-17-54,post_launch,01:01:46,Starlink satellites deploy
sl-17-47,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-47,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-47,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-47,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-47,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-47,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-47,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-47,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-47,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-47,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-47,post_launch,00:01:08,Max Q (moment of peak mechanical stress on the rocket)
sl-17-47,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-17-47,post_launch,00:02:29,1st and 2nd stages separate
sl-17-47,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-17-47,post_launch,00:02:57,Fairing separation
sl-17-47,post_launch,00:05:59,1st stage entry burn begins
sl-17-47,post_launch,00:06:22,1st stage entry burn ends
sl-17-47,post_launch,00:07:55,1st stage landing burn begins
sl-17-47,post_launch,00:08:18,1st stage landing
sl-17-47,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-17-47,post_launch,00:52:42,2nd stage engine starts (SES-2)
sl-17-47,post_launch,00:52:43,2nd stage engine cutoff (SECO-2)
sl-17-47,post_launch,01:01:34,Starlink satellites deploy
sl-10-43,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-10-43,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-10-43,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-10-43,pre_launch,00:16:00,2nd stage LOX loading begins
sl-10-43,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-10-43,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-10-43,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-10-43,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-10-43,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-10-43,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-43,post_launch,00:01:10,Max Q (moment of peak mechanical stress on the rocket)
sl-10-43,post_launch,00:02:26,1st stage main engine cutoff (MECO)
sl-10-43,post_launch,00:02:29,1st and 2nd stages separate
sl-10-43,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-10-43,post_launch,00:02:58,Fairing separation
sl-10-43,post_launch,00:06:05,1st stage entry burn begins
sl-10-43,post_launch,00:06:27,1st stage entry burn ends
sl-10-43,post_launch,00:08:01,1st stage landing burn begins
sl-10-43,post_launch,00:08:23,1st stage landing
sl-10-43,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-10-43,post_launch,00:51:21,2nd stage engine starts (SES-2)
sl-10-43,post_launch,00:51:22,2nd stage engine cutoff (SECO-2)
sl-10-43,post_launch,01:00:43,Starlink satellites deploy
sl-17-43,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-17-43,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-17-43,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-17-43,pre_launch,00:16:00,2nd stage LOX loading begins
sl-17-43,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-17-43,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-17-43,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-17-43,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-17-43,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-17-43,pre_launch,00:00:00,Falcon 9 liftoff
sl-17-43,post_launch,00:01:08,Max Q (moment of peak mechanical stress on the rocket)
sl-17-43,post_launch,00:02:27,1st stage main engine cutoff (MECO)
sl-17-43,post_launch,00:02:30,1st and 2nd stages separate
sl-17-43,post_launch,00:02:37,2nd stage engine starts (SES-1)
sl-17-43,post_launch,00:03:05,Fairing separation
sl-17-43,post_launch,00:06:03,1st stage entry burn begins
sl-17-43,post_launch,00:06:22,1st stage entry burn ends
sl-17-43,post_launch,00:07:54,1st stage landing burn begins
sl-17-43,post_launch,00:08:16,1st stage landing
sl-17-43,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-17-43,post_launch,00:52:55,2nd stage engine starts (SES-2)
sl-17-43,post_launch,00:52:57,2nd stage engine cutoff (SECO-2)
sl-17-43,post_launch,01:01:47,Satellites deploy
sl-10-35,pre_launch,00:38:00,SpaceX Launch Director verifies go for propellant load
sl-10-35,pre_launch,00:35:00,RP-1 (rocket grade kerosene) loading begins
sl-10-35,pre_launch,00:35:00,1st stage LOX (liquid oxygen) loading begins
sl-10-35,pre_launch,00:16:00,2nd stage LOX loading begins
sl-10-35,pre_launch,00:07:00,Falcon 9 begins engine chill prior to launch
sl-10-35,pre_launch,00:01:00,Command flight computer to begin final prelaunch checks
sl-10-35,pre_launch,00:01:00,Propellant tank pressurization to flight pressure begins
sl-10-35,pre_launch,00:00:45,SpaceX Launch Director verifies go for launch
sl-10-35,pre_launch,00:00:03,Engine controller commands engine ignition sequence to start
sl-10-35,pre_launch,00:00:00,Falcon 9 liftoff
sl-10-35,post_launch,00:01:10,Max Q (moment of peak mechanical stress on the rocket)
sl-10-35,post_launch,00:02:30,1st stage main engine cutoff (MECO)
sl-10-35,post_launch,00:02:26,1st and 2nd stages separate
sl-10-35,post_launch,00:02:36,2nd stage engine starts (SES-1)
sl-10-35,post_launch,00:02:58,Fairing separation
sl-10-35,post_launch,00:06:03,1st stage entry burn begins
sl-10-35,post_launch,00:06:23,1st stage entry burn ends
sl-10-35,post_launch,00:08:01,1st stage landing burn begins
sl-10-35,post_launch,00:08:23,1st stage landing
sl-10-35,post_launch,00:08:40,2nd stage engine cutoff (SECO-1)
sl-10-35,post_launch,00:52:03,2nd stage engine starts (SES-2)
sl-10-35,post_launch,00:52:04,2nd stage engine cutoff (SECO-2)
sl-10-35,post_launch,01:01:25,Starlink satellites deploy
